gair,nifer
hystyried,346
rwssia,346
tipyn,346
ddiwrnod,346
ysgrifen,346
nodweddiad,345
daleithiau,344
mynwes,344
crêadur,344
heol,344
digonol,343
ddefnydd,343
ymarfer,343
astudio,343
cymer,342
marwol,342
fraint,342
mesurau,342
syrthiodd,342
dynoliaeth,341
gyflym,341
oruchwyliaeth,341
christ,341
llu,341
dyddorol,341
ie,341
mrs,341
bri,341
act,340
eglurhâd,340
oddiallan,340
gof,340
dyner,340
ach,339
symudiad,339
dysglaer,339
amlygu,338
gyfansoddi,338
gweithrediadau,338
dedwydd,338
miller,337
cyfraith,337
neilldu,337
dinas,337
dawn,336
mlwydd,336
celfyddyd,336
ymddangosodd,336
lluoedd,336
minnau,336
haeru,336
henwau,335
elwid,335
milwyr,335
sefydlog,335
safon,335
ddeng,335
gelwid,335
weithrediad,334
chant,334
ed,334
elias,334
dillad,334
gwael,334
gynghor,334
rufain,333
ddwfn,333
athronwyr,333
awdwyr,333
haeddu,333
ffyddlondeb,333
wan,332
parchedig,332
ebrwydd,332
adar,332
anfonwyd,331
fôr,331
gwedd,331
medru,331
ffoi,330
mynai,330
tyner,329
prophwydi,329
dybygid,329
gofyniad,329
roddodd,329
deuddeg,329
scotland,329
rowlands,329
trwyddo,329
bedwaredd,328
gwaeth,328
hâd,328
afonydd,328
gadewch,328
than,328
gynnorthwyo,328
safle,327
newton,327
etifeddiaeth,327
dwys,327
niweidiol,327
david,327
hŷd,327
plaid,327
fân,327
offeryn,326
ymchwiliadau,325
gwerthu,325
gwan,324
onidê,324
gwelodd,324
leoedd,324
linell,324
ddeiliaid,324
blyneddau,324
yddol,324
ffol,323
dyledswyddau,323
dar,323
doniau,322
sant,322
ragor,322
afael,322
teithio,322
llythyrau,321
fynydd,321
nhad,321
aberthau,321
buan,320
ddyeithr,320
ymresymu,320
pobpeth,320
gwae,319
olygiad,319
redeg,319
derfyn,319
awel,319
lladin,319
germany,319
groegiaid,318
wed,318
bryniau,318
cyfarfodydd,318
rhydychain,318
wahân,317
gwrando,317
not,317
rhad,317
och,317
eglwyswyr,317
blentyn,317
dyb,316
edwards,316
atom,316
dymunol,316
cylchgrawn,315
bwriad,315
chwerthin,315
defnyddiau,315
ddedwydd,315
history,315
parchus,315
sylwa,315
ffynnonell,315
hamcan,314
profiad,314
dreulio,314
rhodd,314
ynom,314
elw,313
pentref,313
amgyffred,313
bunnau,313
ystyrid,313
parth,313
argraffiadau,313
seneddol,313
blodau,313
breninoedd,313
gwmpas,312
niwedd,312
rhwymo,312
hol,312
boen,312
gwragedd,312
ymestyn,312
cryfion,312
seren,312
addaw,312
llwyd,312
swyddau,311
gymharu,311
fanau,311
siriol,310
swn,310
cyfleusdra,310
caerfyrddin,310
ddiffygiol,309
wreiddiol,309
bechodau,309
prydnawn,309
cysondeb,309
gwelwyd,309
safai,308
sicrhau,308
pheth,308
desgrifiad,308
dinasoedd,308
anhebgorol,308
viii,307
gristionogion,307
medr,307
fwyn,307
wirioneddau,307
annheilwng,307
noswaith,307
liverpool,307
tyfu,306
fychan,306
buddiol,306
hynt,306
arferir,306
gwely,305
cyrff,305
parthau,305
orphwys,305
fwrw,305
flynyddau,305
uno,305
canlyniadau,305
gweinidogaeth,304
fore,304
cawsom,304
journal,304
gristion,304
cadarn,304
teimlai,304
boreuol,303
anmherffaith,303
egni,303
cysgod,303
weithrediadau,303
cymylau,303
gorphen,303
nyddiau,302
bywiog,302
lwybr,302
taro,302
roberts,302
sion,302
anfynych,302
filldiroedd,302
bwyta,301
nghalon,301
anfonodd,301
rhywle,301
chalon,301
sut,301
diau,301
gwyllt,301
gaeth,301
fyno,300
iarll,300
cenadwr,300
pellder,300
caethiwed,300
troedfedd,299
gynnydd,299
drwyadl,299
cymhwyso,299
awdurdodau,299
cannoedd,299
anghraifft,298
eira,298
anfarwoldeb,298
argyhoeddiad,298
bregethwyr,298
lythyrau,298
gloch,298
weddïo,297
terfyn,297
frwydr,297
no,297
ynfyd,297
uniawn,297
glod,297
chwerw,297
hanesion,296
you,296
po,296
ddarllenwyr,296
addysgu,296
dinystrio,296
aberthu,296
hanfodi,296
helynt,295
iant,295
phlant,295
wirioneddol,295
hughes,295
rinwedd,295
môn,295
ynglŷn,294
meddiannu,294
tanllyd,294
ddynoliaeth,294
cais,294
over,294
mair,294
jacob,294
ynysoedd,294
rhodio,293
gychwyn,293
hamgylch,292
me,292
dai,292
fai,292
lliw,292
prydferthwch,292
sain,292
ystyriaethau,292
mwynhâu,292
awgrymu,292
cym,291
bwyd,291
dysgyblion,291
enwyd,291
trin,291
allant,291
oleu,291
caniatâu,291
hamilton,291
fl,291
llon,291
gangen,290
anifail,290
dodi,290
offerynau,290
les,290
cyfreithiau,290
cefn,290
cyflwyno,290
trugaredd,290
tref,290
ysgafn,289
ty,289
esmwyth,289
llonydd,289
henaint,288
nwylaw,288
mynyd,288
dagrau,288
hyder,288
defnyddiol,288
dyffryn,288
twyll,287
dlawd,287
gyfrwng,287
gonest,287
ionawr,286
gyfodi,286
dychryn,286
id,285
cyfateb,285
gwin,284
gwn,284
berthyn,284
ddigonol,284
wely,284
ofalu,284
gwyr,284
chwedlau,284
llythyrenau,284
lu,283
teuluaidd,283
derfynu,283
arglwyddi,283
sinai,283
tangnefedd,283
enwogion,283
help,282
ddifrif,282
greu,282
ddadguddiad,282
dywyll,282
hiliogaeth,281
mhrydain,281
es,281
angenrheidiol,281
phwy,281
teuluoedd,281
fwynhâu,281
elai,280
athronyddol,280
gyfieithu,280
arferai,280
urddasol,280
dymher,279
barnwr,279
daionus,279
flaenaf,279
daearol,279
ffafriol,279
ddechreuad,279
trueni,279
tebygolrwydd,279
do,279
gyfranu,278
mawl,278
nen,278
berygl,278
crybwyll,278
matthew,277
hanfodiad,277
cor,277
wawr,277
olygu,277
cawsant,276
gynnorthwy,276
hy,276
cynnorthwyo,276
helyntion,276
proffesu,276
ffynu,276
gymro,276
cyhoeddiad,275
meusydd,275
ngwlad,275
hanesydd,275
ammod,274
wisg,274
llysiau,274
brynu,274
lun,274
swyn,274
ysgogiad,274
aruthrol,274
diolch,274
cyfoethog,274
fwyta,273
awst,273
galwyd,273
hysbryd,273
weision,273
ffurfafen,273
ryfel,273
cylchgronau,273
ysplenydd,272
orphen,272
drygioni,272
cynifer,272
which,271
llef,271
gysgod,271
islaw,271
gydnabyddus,270
arnoch,270
anadl,270
eithafion,270
phawb,270
gym,270
boneddwr,270
cryfaf,270
flynedd,270
lundain,270
genych,269
gyfansoddiadau,269
ymdrechion,269
cododd,269
hoffi,269
cysur,269
dymuniad,269
hollalluog,269
rhifyn,269
llŷs,269
holi,268
gymanfa,268
cenadol,268
lloer,268
cesar,268
punt,268
iachus,268
gwrthwynebiad,268
ardd,268
ddyrchafu,268
gwrandaw,268
pechaduriaid,268
nawdd,268
nechreu,267
nant,267
terfynu,267
blin,267
gw,267
plyg,267
argyhoeddi,267
englyn,267
ddengys,267
gweddïau,267
derbyniad,267
welsom,267
blith,267
ddarllenydd,266
ffrwythau,266
ddwys,266
wyddai,266
byddwch,265
buont,265
nwyddau,265
adnodau,265
llew,265
gofid,265
information,264
brofion,264
chariad,264
dyrfa,264
darnau,264
solomon,263
diwygwyr,263
efengylau,263
allent,263
buom,263
thebyg,263
deithio,263
defaid,263
morris,263
bunyan,262
but,262
anghyson,262
rhagoriaeth,262
gymry,262
ddywedai,262
canrif,262
rhestr,262
llïosog,262
glir,262
dirmyg,261
rhifedi,261
euogrwydd,261
bedydd,261
achosi,261
amaethyddiaeth,261
ymwneyd,261
amaethwr,261
ddadleu,261
hynaf,261
cyhoeddwyd,261
pridd,261
oddigerth,261
adferiad,260
arswyd,260
barhaus,260
ennillodd,260
brown,259
pellach,259
hyawdledd,259
rywbryd,259
liaws,259
analluog,259
howe,259
drych,259
iuddew,258
syllu,258
gwaeddi,258
tlodi,258
al,258
amynedd,258
diwydrwydd,258
gyfran,258
moesoldeb,258
derbyniodd,257
cymydogion,257
zel,257
bydol,257
rhaì,257
draethawd,257
gwelai,257
hyf,257
church,257
rhwystr,257
dduwiol,257
dymunem,256
cyfundeb,256
ymryson,256
glust,256
gladstone,256
genau,256
journals,256
tônau,255
uwchben,255
epistolau,255
sefydlwyd,255
draethu,255
goddef,255
fuont,255
trefnu,255
ceid,254
medrus,254
babaeth,254
esiamplau,254
dyfyniad,254
honoch,254
ymgymeryd,254
wefan,254
gadwen,254
ddirgelwch,254
gymhwyso,254
pedwerydd,254
llênyddol,254
tawel,253
clywsom,253
pennill,253
adwy,253
atebai,253
ddarostwng,253
erthyglau,253
ddybenion,253
cymundeb,253
hapus,253
rymus,252
fanteision,252
cyhoedd,252
dâl,252
briodoli,252
elyn,252
cysylltu,252
achlysurol,252
gollwng,252
sylweddol,252
bedyddwyr,252
afiechyd,251
amddiffyniad,251
bodoli,251
we,251
wisgo,251
ddymunol,251
welwyd,251
preswylio,250
debygol,250
caled,250
gyflwyno,250
boblogaeth,250
llongau,250
wrthyf,249
peter,249
gwych,249
us,249
protestaniaid,249
when,249
blino,249
ardaloedd,248
asia,248
ymosodiad,248
cerdded,248
ystâd,248
golled,248
derfynau,248
ymddygiadau,248
groesi,248
rhïeni,248
dyfodiad,248
amen,248
hysgrifenu,247
dygir,247
dywyllwch,247
bechadur,247
messiah,247
gysur,247
gwreiddyn,247
gnawd,247
ddynt,247
boneddig,247
dadgan,247
gwa,247
cenedlaethol,247
tybir,247
rhoddai,247
hael,246
aneirif,246
hyderwn,246
bwy,246
buasem,246
suddo,246
dafod,246
wrthi,246
llwyddodd,245
dybenion,245
helaethach,245
heolydd,245
gaiff,245
traethodau,245
edifeirwch,245
gadawodd,245
muriau,244
cysegredig,244
priodoli,244
lloyd,244
sylfaenol,244
llid,244
cymhorth,244
hydref,244
ffrwd,244
ofynol,244
obeithio,243
cu,243
ymyraeth,243
maddeu,243
im,243
anffyddiaeth,243
annhebyg,243
drygionus,243
serchiadau,243
wobr,243
taleithiau,243
ddymuno,242
ionedd,242
yddiaeth,242
atebodd,242
llyfryddiaeth,242
resymau,242
berffeithrwydd,242
emynau,242
fuddiol,242
elizabeth,242
swyddog,242
dygwyddodd,241
ddo,241
lawenydd,241
gwisg,241
ymroddi,241
emyn,241
mynediad,241
cymharu,241
dos,240
ddichonadwy,240
edrychai,240
achau,240
noson,240
fôd,240
bendith,240
doctor,240
ddrych,240
are,240
arweiniad,239
brifddinas,239
daethant,239
barthau,239
gweision,239
gwirion,239
anffaeledig,239
frawddeg,239
ymwrthod,239
fryd,239
medi,239
ddinystr,239
fuchedd,239
ddyfal,238
abl,238
welwn,238
feddiannol,238
nodau,238
guddio,238
lïaws,237
hegwyddorion,237
cerddoriaeth,237
ne,237
seiliau,237
synied,237
yrfa,237
breninol,237
maen,237
wnaethant,237
nwydau,237
ollwng,236
ff,236
arddull,236
job,236
enwadau,236
cyfansoddiadau,236
ddinystrio,236
materion,236
ffurfiad,236
gyfoethog,235
cyfeirir,235
gofynodd,235
pleidiau,235
fara,235
henuriaid,235
darluniad,235
beunydd,235
gyfnewidiad,235
dyddordeb,234
benderfyniad,234
el,234
vii,234
olion,234
gyfeiriad,234
werthu,234
llan,234
pennod,234
cynhyrfu,234
fyddant,234
newyn,234
gweinyddu,234
beirniaid,233
et,233
anghyfiawnder,233
llym,233
llewelyn,233
traethu,233
hebraeg,233
ysw,233
glwydd,233
meddwn,232
gwrthwynebu,232
pump,232
ddygwyd,232
ddyfodiad,232
hyna,231
ynfydrwydd,231
china,231
aflan,231
cerdd,231
ô,231
theimlad,231
gareg,231
sylweddau,231
ent,231
her,231
imi,231
sêr,231
ddynolryw,230
bodd,230
sych,230
parhâus,230
gristionogaeth,230
gysurus,229
dygodd,229
erchyll,229
dehau,229
annog,229
arddangosiad,229
ymddangosiadau,229
their,228
ddeuai,228
dail,228
ix,228
poblogaidd,228
phwysig,228
ymdrechiadau,228
traddodiad,228
llafurus,228
welais,227
gwendid,227
siroedd,227
bechaduriaid,227
wastadol,227
ysgwyd,227
ceffyl,227
alexander,227
diniwed,227
llyn,227
misol,227
fwyd,227
trefydd,227
cyntefig,226
arswydus,226
galwad,226
magu,226
drueni,226
gwrs,226
dalaeth,226
awgrym,226
gweith,225
balchder,225
rwymau,225
coch,225
felldith,224
coleg,224
dygwyddiadau,224
urdd,224
niwl,224
eben,224
feirw,224
italy,224
fachgen,224
bont,224
hil,223
ah,223
lywodraethu,223
wesleyaidd,223
hinsawdd,223
have,223
penderfynol,223
phobl,223
clod,223
cleddyf,223
efrydydd,222
heneidiau,222
efo,222
rhoddwn,222
vn,222
mwythig,222
gwilym,222
fin,222
ss,222
arweinydd,222
mwyafrif,222
cwm,222
finnau,222
innau,222
gorchfygu,222
anifel,222
forwyn,221
dibynu,221
lanw,221
meddylddrych,221
yu,221
ystorm,221
ebrill,221
roddes,221
yru,221
canfyddir,221
eigion,221
thad,221
cyfamser,221
alwad,221
af,221
byddont,220
goffadwriaeth,220
wnawn,220
prynu,220
barodd,220
paris,220
cwmwl,220
feddiannu,220
esgyrn,220
phedwar,220
ol,220
fyddent,220
grybwyll,220
digofaint,220
cenadon,220
pynciau,219
byddaf,219
roddai,219
fis,219
edrychwn,219
lwyddo,219
anarferol,219
gynted,219
prys,219
dystawrwydd,219
barhâu,219
egnïol,219
chwanegu,219
dwyll,219
ragorol,219
your,219
fraich,219
ddarnau,218
wrthwynebu,218
cyhyd,218
duwinyddol,218
fri,218
calfinaidd,218
cyfrolau,218
gwenith,218
nì,217
adferu,217
llythyrenol,217
dirgel,217
angen,217
nyni,217
wrthddadl,217
cyfnewid,217
brofedigaeth,217
dychrynllyd,217
fro,217
edrychwch,217
paganaidd,217
wên,217
faintioli,217
gymer,217
cymdeithasau,216
genadaeth,216
âr,216
anturio,216
feithrin,216
lleied,216
farwol,216
anaml,216
enyd,216
gwag,216
parod,216
ddefnyddir,216
ewyllysio,216
addewidion,216
meithrin,215
ddyled,215
canaan,215
defnyddioldeb,215
ymwybyddiaeth,215
linellau,215
jehofah,215
parhau,215
cysgu,215
wesley,215
z,215
ymosodiadau,215
gweledig,215
gwella,214
iaethau,214
onest,214
boed,214
lan,214
benodol,214
afresymol,214
lafurio,214
han,214
amaethwyr,214
gorfodi,214
drwm,214
dadleuon,214
tyb,214
adeiladaeth,214
beirniadaeth,214
trigo,213
gosodwyd,213
hyderus,213
gerdded,213
oedfa,213
diflanu,213
rhinweddau,213
gynnyrch,213
ymgodi,213
dduwioldeb,213
gwelid,213
chweched,213
bendithion,213
eden,212
duon,212
cywydd,212
lenwi,212
rhuf,212
hawddgar,212
fibl,212
gosodir,212
bump,212
weinyddu,212
bris,212
ddoniau,212
enghreifftiau,212
gosodiadau,212
ddedwyddwch,212
phillips,212
oliver,211
ysbrydion,211
cartref,211
rheidiol,211
anturiaeth,211
lef,211
gar,211
arglwyddiaeth,211
idd,210
rev,210
per,210
gapel,210
hamdden,210
ddeuddeg,210
agosaf,210
ddyfnder,210
ofid,210
llygredigaeth,210
mewnol,210
oddiyma,210
gannoedd,210
il,210
felus,210
ffrwythlawn,209
iachawdwr,209
ddar,209
cyflawnder,209
cyfnewidiadau,209
gorfu,209
brin,209
rhanu,209
carchar,209
ha,209
cywrain,209
genedlaeth,209
brydferthwch,209
alwedigaeth,209
gormes,208
englynion,208
drindod,208
llyw,208
bernir,208
dderbyniad,208
reolau,208
oe,208
ddalen,208
byn,208
ddrws,208
been,208
âi,207
they,207
rhwystro,207
aiphtiaid,207
cyson,207
haws,207
adroddiadau,207
ddioed,207
barchus,207
sîr,207
caeth,207
mill,206
dreth,206
powell,206
etholiad,206
dragywydd,206
crêawdwr,206
miliwn,206
llwybrau,206
bid,206
rywfodd,206
eihun,206
cymhell,206
penaeth,206
aderyn,206
daro,206
dê,206
weith,206
tafod,206
amlygiad,205
hysbysiad,205
gyflawnder,205
nau,205
cyfaddas,205
rhwysg,205
moesau,205
gofalus,205
gellwch,205
wahan,205
cefais,205
gyfammod,205
geni,205
palas,205
awduron,205
llwythau,205
ammheus,205
llen,205
tiroedd,205
swper,205
briodas,205
chaiff,205
chrefyddol,205
cae,204
eilun,204
hyawdl,204
ddisgyn,204
achlysuron,204
cyfranu,204
tydi,204
has,204
cyfrol,204
creawdwr,204
henafol,204
pwyso,204
gwareiddiad,204
evan,204
losgi,204
rhwystrau,204
mawrhydi,204
gwisgoedd,204
ddaethant,203
arthur,203
ymneillduaeth,203
ing,203
one,203
ergyd,203
symudiadau,203
gynnadledd,203
ddarostyngedig,203
ngwaith,203
gydnabyddiaeth,203
bydoedd,203
serchog,203
manteisiol,203
bynciau,203
hywel,203
cwymp,203
adgofion,203
dylasai,203
gysegredig,202
celwydd,202
ddychymyg,202
dychwelodd,202
rieni,202
annedd,202
pughe,202
wael,202
gais,202
grediniaeth,202
dŵr,202
gymydog,202
ogoneddus,202
haeddiant,202
hamser,202
rhesymeg,202
ffrancod,202
eni,202
chy,202
dwyreiniol,202
dorf,202
ngeiriau,201
gerdd,201
orchfygu,201
creaduriaid,201
meddir,201
alban,201
rywun,201
fyfyrio,201
ffolineb,201
hyderu,201
gyfrolau,201
annibynwyr,201
gogleddol,201
goruwchnaturiol,200
gwarth,200
eryr,200
agoriad,200
griffith,200
esgobaeth,200
coffadwriaeth,200
sonir,200
eb,200
british,200
arbed,200
owain,200
unoliaeth,200
drygau,200
traeth,200
genadwri,200
ddefnyddiau,199
byddin,199
llestr,199
nês,199
gosododd,199
gasgliad,199
gwair,199
dadau,199
aberteifi,199
adnabyddiaeth,199
anghywir,199
chwythu,199
pleser,198
nesâu,198
galar,198
naturiaeth,198
taw,198
hawdwr,198
filwyr,198
dychymygu,197
ymneillduol,197
dïau,197
gwiw,197
adau,197
wrthwynebol,197
anadlu,197
anwyd,197
harddwch,197
gynghanedd,197
ma,197
liw,197
maintioli,197
dônau,197
rhyfeddu,197
perffeithrwydd,197
ddiolchgar,197
fisoedd,197
masnachol,196
eithriad,196
goll,196
gwrandawyr,196
ficer,196
deheudir,196
geilw,196
thri,196
drwyddo,196
poen,196
swynol,196
aristotle,196
deheuol,196
têg,196
wybren,196
côf,196
fawl,196
gweddillion,195
locke,195
meddwdod,195
fwyfwy,195
faterion,195
taylor,195
cyhuddiad,195
cynt,195
mal,195
ffrydiau,195
tôn,195
tebygol,195
gwrthryfel,195
hawdurdod,195
ddiwygio,195
goed,195
erys,195
xi,195
wella,195
mawrth,195
thi,195
tybia,194
nt,194
anghyfiawn,194
fesurau,194
edrychir,194
gwasgu,194
actau,194
curo,194
truenus,194
chawn,194
peryglus,194
eee,194
cynghrair,194
gwron,194
ganlyniadau,194
rhagfarn,193
penderfynodd,193
bywiol,193
ddiammheuol,193
eang,193
gyfrifol,193
treiddio,193
dilynol,193
osodwyd,193
cysegr,193
diwyd,193
brydiau,193
trwm,193
goch,193
annibyniaeth,193
fwriad,193
cilio,193
trem,193
anffodus,193
ddyddordeb,193
credwn,192
ymollwng,192
ny,192
weyd,192
fwrdd,192
ymadawiad,192
enedigaeth,192
ysbrydoledig,192
galluogi,192
gwelais,192
gwaedlyd,192
gymhell,192
cei,192
cymerwn,191
awyrgylch,191
angau,191
long,191
ganiatâu,191
goronwy,191
groegaidd,191
ifan,191
gynneddf,191
dynodi,191
sanct,191
ragluniaeth,191
gwynedd,191
diammheu,190
gyhoeddiad,190
milltir,190
drosglwyddo,190
chymaint,190
ddodi,190
thraw,190
caer,190
casgliadau,190
bobpeth,190
ymattal,190
degwm,190
genad,190
wedyd,189
dywedwn,189
ddymuniad,189
amrywio,189
braw,189
blynyddau,189
hwyl,189
myfyrio,189
dysgwyliad,189
aethom,189
haeriad,189
anial,189
ragoriaethau,188
amlygiadau,188
bendant,188
heycock,188
adeiladau,188
bendigedig,188
twrci,188
myrdd,188
goleuo,188
cymerai,188
ymneilldiiwyr,188
life,188
yspeilio,188
ragoriaeth,188
babilon,188
cynneddfau,188
wrandawyr,188
cedyrn,187
garw,187
nydd,187
chwith,187
drefnu,187
dywysog,187
cerbyd,187
goruchel,187
afreidiol,187
brysur,187
wen,187
walter,187
gyfartal,187
gôf,187
haidd,187
dêall,187
fagu,187
cuddio,187
rodd,186
hynafiaid,186
orfod,186
duwinyddion,186
bellder,186
gyfres,186
dadguddio,186
golygydd,186
celfyddydau,186
gysgu,186
rhinweddol,186
threfn,186
cyttuno,186
cymmod,186
gallo,186
wirfoddol,186
cyfrifol,185
creu,185
gwresog,185
nodweddau,185
fwynhau,185
napoleon,185
anghreifftiau,185
gofynai,185
trwyadl,185
meddiannau,185
dychweliad,185
tragwyddol,185
briod,185
olynol,185
meddyg,184
darlleniad,184
siôn,184
rwystro,184
ewythr,184
orllewinol,184
deilyngdod,184
fferylliaeth,184
anifeilaidd,184
bresennoldeb,184
cyflawniad,184
uchafiaeth,184
lwyth,184
ber,184
babell,184
trwyddynt,184
gyfnod,184
seithfed,184
dirion,184
feddylir,184
annhrefn,184
erfyn,184
fynyddoedd,184
rodio,184
sadwrn,184
march,183
argraffedig,183
gallasem,183
calvin,183
chwyddo,183
darlunio,183
ydwyt,183
genedigaeth,183
gwylio,183
cofier,183
dangosodd,183
foddloni,183
brifysgol,183
dlodi,183
ystyriai,183
dysgybl,183
weledig,183
dosbarthiadau,183
dechre,182
oddifewn,182
smith,182
ddechreuodd,182
ddychymygu,182
gu,182
tywysogion,182
golofn,182
cywirdeb,182
gaethiwed,182
peiriant,182
ammodau,182
ham,182
wendid,182
ysgolfeistr,181
cadben,181
dianc,181
croes,181
drysorau,181
cyfryngwr,181
genadol,181
porth,181
enbyd,181
drom,181
atoch,181
anianyddol,181
throi,181
dduwinyddiaeth,181
cyhoeddodd,181
olew,181
awelon,181
ysgogiadau,180
llên,180
ymffrostio,180
christmas,180
bugail,180
godidog,180
ynof,180
gwaelod,180
teyrnasu,180
so,180
cynnyrch,180
angerddol,180
dêg,180
fanteisiol,180
uniondeb,180
galwodd,180
cyfeiria,180
llythyren,180
deffro,180
ataf,180
cymerwyd,180
gyfeillach,179
croesi,179
byddem,179
fôn,179
waered,179
efengylwyr,179
merthyr,179
wyrthiau,179
cysylltiedig,179
gwynion,179
ymddyddanion,179
gwanwyn,179
cyfle,179
dylent,179
cydwladwyr,179
cwestiynau,179
livingstone,178
awstria,178
lênyddiaeth,178
rhoes,178
osodiad,178
wynebu,178
crêu,178
wych,178
eisteddfodau,178
diderfyn,178
budd,178
harfer,178
dragywyddoldeb,178
ymgadw,178
ddiwyd,178
gynnar,178
clir,178
theimlo,177
foment,177
ystyriol,177
marc,177
ddeugain,177
god,177
rhwymau,177
moroedd,177
bro,177
ysywaeth,177
esgus,176
sul,176
brutus,176
henafiaid,176
aswy,176
brodorion,176
la,176
drwyddi,176
pwysigrwydd,176
gadair,176
deyrnasiad,176
dystion,176
rhoddid,176
boneddigion,176
gymeradwyaeth,176
cred,176
eglurhad,176
thrachefn,176
rhith,176
addurno,176
pwyllgor,176
gymydogion,175
tâl,175
derwyddon,175
wledd,175
anghenion,175
neill,175
dangosir,175
golygfeydd,175
ehedeg,175
gwnewch,175
amlaf,175
fawrhydi,175
foster,175
rwy,175
stuart,175
chwant,175
gad,175
haelioni,175
gryfach,175
symledd,175
gawsant,175
creulawn,175
gynifer,175
huno,174
gwartheg,174
purdeb,174
weinyddiaeth,174
unfed,174
palmerston,174
gorllewinol,174
ugeiniau,174
ymwybodol,174
cynnorthwy,174
ferched,174
etifedd,174
llin,174
goruwch,174
darddiad,173
foddlonrwydd,173
nhw,173
gynhyrfu,173
anerch,173
destunau,173
wasanaethgar,173
tramor,173
wnant,173
baich,173
theimladau,173
ddarn,173
ysgrifenedig,173
cofiant,173
faddeu,173
manchester,173
ufuddhâu,173
segur,173
wiw,173
rhyngom,173
cyfieithu,173
greaduriaid,172
ymdrin,172
troed,172
ddyledswyddau,172
ieuan,172
ymsefydlu,172
ddygwydd,172
pasio,172
cymdeithasol,172
xv,172
homer,172
bangor,172
llwydd,172
tybiai,172
warth,172
wyddoch,172
trefniant,172
trysorau,172
faich,172
gladdu,172
tr,172
henaid,172
niweidio,172
flynyddol,172
gyflog,172
watson,171
genesis,171
xii,171
reol,171
wers,171
phrif,171
gorchwylion,171
gymdeithion,171
fuddugoliaeth,171
adfywiad,171
gorchuddio,171
duwinydd,171
dueddol,171
review,171
offrwm,171
anadnabyddus,171
wres,171
falch,171
ddirnad,171
planedau,171
adroddir,171
pryder,171
duc,171
cyffwrdd,170
fywiog,170
fflam,170
pwynt,170
hybarch,170
try,170
gywirdeb,170
henw,170
grêadur,170
wnaethai,170
mywyd,170
amaethyddol,169
drydydd,169
feddai,169
gwynfa,169
nol,169
prïodol,169
glyn,169
ddadgan,169
daer,169
hynodi,169
hwylio,169
gyfnewid,169
wythnosau,169
bath,169
ymarweddiad,169
dinbych,169
dernyn,169
almaen,169
college,169
barai,169
ysgeler,168
ê,168
condemnio,168
weithian,168
dechreuwyd,168
cartrefol,168
mehefin,168
ganiadau,168
cânt,168
iolo,168
nofio,168
hanfon,168
lliwiau,168
gyfreithlawn,168
ranu,168
hawlfraint,168
chwalu,168
seisoneg,168
ddofn,167
neges,167
ddisymwth,167
deilliaw,167
beryglus,167
hin,167
wag,167
myfyrdod,167
zelog,167
chyflawni,167
waelod,167
boddlonrwydd,167
anocheladwy,167
orphwysfa,167
gorfoledd,167
dinystriol,167
weddw,167
diogelwch,167
alexandria,167
gyrfa,166
neidio,166
view,166
ao,166
teyrnasoedd,166
fynychaf,166
dyrys,166
bwysau,166
bwyll,166
ymadawodd,166
gwladwriaeth,166
gorsedd,166
dibwys,166
vol,166
ymddyrchafu,166
ymroddiad,166
dygwyddai,166
teilyngu,166
mur,166
dalen,165
hynodrwydd,165
ymddangosiadol,165
areithiau,165
rhufeinig,165
cyhoeddiadau,165
desgrifio,165
ogaeth,165
aethau,165
henaf,165
twyllo,165
melus,164
xiv,164
note,164
ddiwygiad,164
mellt,164
gwŷn,164
iôr,164
allesid,164
dystaw,164
gaethion,164
cofiwch,164
coll,164
cyfaddef,164
mynegu,164
emynyddiaeth,164
hysgrif,164
adsain,164
gwobr,163
wesleyaid,163
col,163
garedig,163
wyllt,163
eithriadau,163
drannoeth,163
dywedwyd,163
meddylgar,163
cyfododd,163
wneid,163
cludo,163
adran,163
rhagoriaethau,163
diogel,163
york,163
tymmorol,163
synwyrol,163
ddysgyblaeth,163
ross,163
estronol,162
wyrth,162
arosodd,162
ŷ,162
caredig,162
papyr,162
cobden,162
chodi,162
eiddigedd,162
wynebpryd,162
tywydd,162
fynegu,162
cheisio,162
llywodr,162
nodded,162
ddwyreiniol,162
cynnifer,162
cawsai,162
trwydded,162
ffon,162
welai,161
wahaniaethu,161
between,161
phryd,161
ffug,161
guddiedig,161
faddeuant,161
medrusrwydd,161
dyfnion,161
meistri,161
anianol,161
gyfleusdra,161
praidd,161
government,161
kant,161
mwynhau,161
ddynodi,161
tragywyddoldeb,161
meddwol,161
ddefnyddiol,161
misoedd,160
also,160
deithas,160
bapyr,160
chyffredin,160
ddaearol,160
haneswyr,160
efrydwyr,160
adeiladwyd,160
dyddiol,160
boreuaf,160
rhyfeloedd,160
ymwared,160
arnat,160
dyfyniadau,160
judah,160
ddysglaer,160
roddid,160
thair,160
coron,160
efrydiaeth,160
ewyllysgar,159
meirch,159
priodi,159
geiniog,159
fedydd,159
osododd,159
gynnaliaeth,159
hadeiladu,159
wynt,159
gwyl,159
glaf,159
dyfu,159
adegau,159
fuasent,159
ddyfnach,159
nodweddion,159
feirniadaeth,158
archwaeth,158
ddirgel,158
cyflog,158
chymru,158
glo,158
adawodd,158
erlidigaeth,158
anfanteision,158
gastell,158
chyhoeddi,158
roes,158
sobr,158
claddu,158
gyfyngu,158
arwynebol,158
clyw,158
